id,instrumentName,localDate,localTime,co,o3,no2,so2,no,voc,pm2p5,pm10,rh,pressure,sensorTemp,heaterTemp,internalTemp,timeRec,UTCdate,UTCtime,alarms
99501,thermo-grid-883f4a344cbe,2024/07/13,00:25,0.0,0.0,37.99,13.57,0.0,0.0,3.72,38.86,56.96,92.43,20.3,35.0,23.34,1720819505,2024/07/12," 21:25",0x00000000
99502,thermo-grid-883f4a344cbe,2024/07/13,00:30,0.0,0.0,38.14,9.92,0.0,0.0,5.03,46.17,56.65,92.41,20.3,35.0,23.34,1720819805,2024/07/12," 21:30",0x00000000
99503,thermo-grid-883f4a344cbe,2024/07/13,00:35,0.0,0.0,39.9,14.26,0.0,0.0,4.95,63.06,56.77,92.41,20.27,34.99,23.31,1720820105,2024/07/12," 21:35",0x00000000
99504,thermo-grid-883f4a344cbe,2024/07/13,00:40,0.0,0.0,39.24,11.82,0.0,0.0,2.86,31.32,56.78,92.41,20.24,34.99,23.27,1720820405,2024/07/12," 21:40",0x00000000
99505,thermo-grid-883f4a344cbe,2024/07/13,00:45,0.0,0.0,38.31,13.09,0.0,0.0,1.44,11.31,56.6,92.42,20.22,34.99,23.25,1720820705,2024/07/12," 21:45",0x00000000
99506,thermo-grid-883f4a344cbe,2024/07/13,00:50,0.0,0.0,41.46,16.0,0.0,0.0,1.12,7.69,56.86,92.42,20.19,34.98,23.23,1720821005,2024/07/12," 21:50",0x00000000
99507,thermo-grid-883f4a344cbe,2024/07/13,00:55,0.0,0.0,42.29,15.16,0.0,0.0,1.41,10.99,56.94,92.4,20.14,34.98,23.18,1720821305,2024/07/12," 21:55",0x00000000
99508,thermo-grid-883f4a344cbe,2024/07/13,01:00,0.0,0.0,40.96,14.63,0.0,0.0,1.72,15.1,57.09,92.41,20.11,34.98,23.14,1720821605,2024/07/12," 22:00",0x00000000
99509,thermo-grid-883f4a344cbe,2024/07/13,01:05,0.0,0.0,41.45,16.08,0.0,0.0,2.38,20.76,56.99,92.4,20.09,34.99,23.11,1720821905,2024/07/12," 22:05",0x00000000
99510,thermo-grid-883f4a344cbe,2024/07/13,01:10,0.0,0.0,41.11,15.84,0.0,0.0,2.39,25.45,56.96,92.39,20.09,35.0,23.11,1720822205,2024/07/12," 22:10",0x00000000
99511,thermo-grid-883f4a344cbe,2024/07/13,01:15,0.0,0.0,40.01,12.68,0.0,0.0,1.77,17.85,56.8,92.4,20.09,35.0,23.12,1720822505,2024/07/12," 22:15",0x00000000
99512,thermo-grid-883f4a344cbe,2024/07/13,01:20,0.0,0.0,39.49,11.05,0.0,0.0,1.42,13.59,56.43,92.4,20.08,35.0,23.11,1720822805,2024/07/12," 22:20",0x00000000
99513,thermo-grid-883f4a344cbe,2024/07/13,01:25,0.0,0.0,39.9,12.12,0.0,0.0,2.05,16.34,56.45,92.39,20.06,34.97,23.08,1720823105,2024/07/12," 22:25",0x00000000
99514,thermo-grid-883f4a344cbe,2024/07/13,01:30,0.0,0.0,39.44,11.04,0.0,0.0,2.2,16.27,56.22,92.39,20.01,34.96,23.02,1720823405,2024/07/12," 22:30",0x00000000
99515,thermo-grid-883f4a344cbe,2024/07/13,01:35,0.0,0.0,42.1,15.51,0.0,0.0,3.08,27.77,56.79,92.39,19.94,34.97,22.93,1720823705,2024/07/12," 22:35",0x00000000
99516,thermo-grid-883f4a344cbe,2024/07/13,01:40,0.12,0.0,42.86,24.08,0.0,0.0,1.73,14.0,57.04,92.39,19.88,34.98,22.87,1720824005,2024/07/12," 22:40",0x00000000
99517,thermo-grid-883f4a344cbe,2024/07/13,01:45,0.0,0.0,42.44,17.32,0.0,0.0,0.6,2.56,57.02,92.39,19.84,34.98,22.85,1720824305,2024/07/12," 22:45",0x00000000
99518,thermo-grid-883f4a344cbe,2024/07/13,01:50,0.0,0.0,40.99,15.69,0.0,0.0,1.54,15.87,56.78,92.39,19.82,34.99,22.83,1720824605,2024/07/12," 22:50",0x00000000
99519,thermo-grid-883f4a344cbe,2024/07/13,01:55,0.0,0.0,39.63,12.42,0.0,0.0,1.93,17.15,56.36,92.38,19.82,34.98,22.83,1720824905,2024/07/12," 22:55",0x00000000
99520,thermo-grid-883f4a344cbe,2024/07/13,02:00,0.0,0.0,40.28,11.21,0.0,0.0,3.63,32.32,56.17,92.39,19.8,34.99,22.8,1720825205,2024/07/12," 23:00",0x00000000
99521,thermo-grid-883f4a344cbe,2024/07/13,02:05,0.0,0.0,40.44,11.19,0.0,0.0,4.85,39.95,56.1,92.39,19.76,34.98,22.76,1720825505,2024/07/12," 23:05",0x00000000
99522,thermo-grid-883f4a344cbe,2024/07/13,02:10,0.0,0.0,40.39,10.32,0.0,0.0,3.12,24.63,56.37,92.38,19.73,34.99,22.72,1720825805,2024/07/12," 23:10",0x00000000
99523,thermo-grid-883f4a344cbe,2024/07/13,02:15,0.0,0.0,39.87,10.56,0.0,0.0,2.8,20.24,56.13,92.35,19.68,34.98,22.68,1720826105,2024/07/12," 23:15",0x00000000
99524,thermo-grid-883f4a344cbe,2024/07/13,02:20,0.0,0.0,39.95,10.34,0.0,0.0,2.63,22.93,56.06,92.34,19.66,34.99,22.65,1720826405,2024/07/12," 23:20",0x00000000
99525,thermo-grid-883f4a344cbe,2024/07/13,02:25,0.0,0.0,38.87,7.86,0.0,0.0,1.17,9.87,55.85,92.34,19.63,34.99,22.61,1720826705,2024/07/12," 23:25",0x00000000
99526,thermo-grid-883f4a344cbe,2024/07/13,02:30,0.0,0.0,39.66,8.34,0.0,0.0,0.59,5.05,56.04,92.34,19.58,34.99,22.57,1720827005,2024/07/12," 23:30",0x00000000
99527,thermo-grid-883f4a344cbe,2024/07/13,02:35,0.0,0.0,40.28,8.94,0.0,0.0,0.76,7.62,55.86,92.35,19.55,34.99,22.52,1720827305,2024/07/12," 23:35",0x00000000
99528,thermo-grid-883f4a344cbe,2024/07/13,02:40,0.0,0.0,38.43,4.66,0.0,0.0,1.09,9.98,55.48,92.36,19.52,34.98,22.5,1720827605,2024/07/12," 23:40",0x00000000
99529,thermo-grid-883f4a344cbe,2024/07/13,02:45,0.0,0.0,38.89,6.36,0.0,0.0,2.12,18.19,55.53,92.38,19.49,34.98,22.46,1720827905,2024/07/12," 23:45",0x00000000
99530,thermo-grid-883f4a344cbe,2024/07/13,02:50,0.0,0.0,38.91,6.8,0.0,0.0,1.46,10.7,55.55,92.4,19.46,34.98,22.43,1720828205,2024/07/12," 23:50",0x00000000
99531,thermo-grid-883f4a344cbe,2024/07/13,02:55,0.0,0.0,40.75,8.63,0.0,0.0,0.71,4.41,55.76,92.41,19.43,34.98,22.4,1720828505,2024/07/12," 23:55",0x00000000
99532,thermo-grid-883f4a344cbe,2024/07/13,03:00,0.0,0.0,39.14,4.12,0.0,0.0,3.03,25.99,55.42,92.4,19.39,34.98,22.37,1720828805,2024/07/13," 00:00",0x00000000
99533,thermo-grid-883f4a344cbe,2024/07/13,03:05,0.0,0.0,42.82,12.64,0.0,0.0,4.98,38.93,56.04,92.39,19.33,34.97,22.31,1720829105,2024/07/13," 00:05",0x00000000
99534,thermo-grid-883f4a344cbe,2024/07/13,03:10,0.0,0.0,41.9,11.89,0.0,0.0,1.25,10.78,56.42,92.4,19.29,34.98,22.28,1720829405,2024/07/13," 00:10",0x00000000
99535,thermo-grid-883f4a344cbe,2024/07/13,03:15,0.0,0.0,40.08,7.25,0.0,0.0,0.48,4.07,55.61,92.42,19.29,34.99,22.28,1720829705,2024/07/13," 00:15",0x00000000
99536,thermo-grid-883f4a344cbe,2024/07/13,03:20,0.0,0.0,41.43,8.49,0.0,0.0,0.53,3.22,55.65,92.43,19.26,34.99,22.25,1720830005,2024/07/13," 00:20",0x00000000
99537,thermo-grid-883f4a344cbe,2024/07/13,03:25,0.0,0.0,39.29,5.65,0.0,0.0,1.97,17.02,55.28,92.43,19.23,34.98,22.23,1720830305,2024/07/13," 00:25",0x00000000
99538,thermo-grid-883f4a344cbe,2024/07/13,03:30,0.0,0.0,39.36,6.37,0.0,0.0,2.9,25.76,55.32,92.41,19.22,35.0,22.21,1720830605,2024/07/13," 00:30",0x00000000
99539,thermo-grid-883f4a344cbe,2024/07/13,03:35,0.0,0.0,40.93,8.62,0.0,0.0,2.74,26.36,55.58,92.4,19.21,34.99,22.21,1720830905,2024/07/13," 00:35",0x00000000
99540,thermo-grid-883f4a344cbe,2024/07/13,03:40,0.0,0.0,41.2,9.06,0.0,0.0,1.25,10.39,55.6,92.38,19.21,34.99,22.21,1720831205,2024/07/13," 00:40",0x00000000
99541,thermo-grid-883f4a344cbe,2024/07/13,03:45,0.0,0.0,37.92,2.01,0.0,0.0,0.98,6.31,55.11,92.36,19.17,34.97,22.17,1720831505,2024/07/13," 00:45",0x00000000
99542,thermo-grid-883f4a344cbe,2024/07/13,03:50,0.0,0.0,40.23,6.54,0.0,0.0,0.98,7.54,55.3,92.34,19.1,34.97,22.09,1720831805,2024/07/13," 00:50",0x00000000
99543,thermo-grid-883f4a344cbe,2024/07/13,03:55,0.0,0.0,41.38,7.42,0.0,0.0,1.2,9.99,55.37,92.35,19.03,34.97,22.02,1720832105,2024/07/13," 00:55",0x00000000
99544,thermo-grid-883f4a344cbe,2024/07/13,04:00,0.0,0.0,43.01,11.16,0.0,0.0,1.22,10.99,55.85,92.35,19.0,35.0,21.99,1720832405,2024/07/13," 01:00",0x00000000
99545,thermo-grid-883f4a344cbe,2024/07/13,04:05,0.0,0.0,42.36,10.07,0.0,0.0,1.35,10.66,55.8,92.35,19.01,35.0,22.01,1720832705,2024/07/13," 01:05",0x00000000
99546,thermo-grid-883f4a344cbe,2024/07/13,04:10,0.0,0.0,44.64,14.27,0.0,0.0,2.26,16.16,56.04,92.34,19.02,35.0,22.02,1720833005,2024/07/13," 01:10",0x00000000
99547,thermo-grid-883f4a344cbe,2024/07/13,04:15,0.0,0.0,44.45,14.42,0.0,0.0,2.31,14.7,56.37,92.33,19.02,35.01,22.04,1720833305,2024/07/13," 01:15",0x00000000
99548,thermo-grid-883f4a344cbe,2024/07/13,04:20,0.0,0.0,42.14,10.77,0.0,0.0,1.63,8.72,56.01,92.32,19.06,35.01,22.08,1720833605,2024/07/13," 01:20",0x00000000
99549,thermo-grid-883f4a344cbe,2024/07/13,04:25,0.0,0.0,43.64,13.19,0.0,0.0,1.87,12.97,55.99,92.32,19.07,35.0,22.1,1720833905,2024/07/13," 01:25",0x00000000
99550,thermo-grid-883f4a344cbe,2024/07/13,04:30,0.0,0.0,43.56,11.73,0.0,0.0,2.47,23.06,55.97,92.32,19.06,35.0,22.08,1720834205,2024/07/13," 01:30",0x00000000
99551,thermo-grid-883f4a344cbe,2024/07/13,04:35,0.0,0.0,42.89,11.34,0.0,0.0,2.47,15.94,55.91,92.32,19.06,34.99,22.08,1720834505,2024/07/13," 01:35",0x00000000
99552,thermo-grid-883f4a344cbe,2024/07/13,04:40,0.0,0.0,41.65,10.38,0.0,0.0,3.7,27.05,55.61,92.31,19.06,35.0,22.07,1720834805,2024/07/13," 01:40",0x00000000
99553,thermo-grid-883f4a344cbe,2024/07/13,04:45,0.0,0.0,41.77,9.25,0.0,0.0,3.66,29.41,55.53,92.32,19.05,35.01,22.06,1720835105,2024/07/13," 01:45",0x00000000
99554,thermo-grid-883f4a344cbe,2024/07/13,04:50,0.0,0.0,40.94,7.07,0.0,0.0,2.73,20.66,55.41,92.32,19.06,35.0,22.07,1720835405,2024/07/13," 01:50",0x00000000
99555,thermo-grid-883f4a344cbe,2024/07/13,04:55,0.0,0.0,42.45,8.86,0.0,0.0,2.99,21.41,55.44,92.3,19.04,34.99,22.06,1720835705,2024/07/13," 01:55",0x00000000
99556,thermo-grid-883f4a344cbe,2024/07/13,05:00,0.0,0.0,42.38,8.36,0.0,0.0,2.35,20.15,55.53,92.3,19.02,35.0,22.04,1720836005,2024/07/13," 02:00",0x00000000
99557,thermo-grid-883f4a344cbe,2024/07/13,05:05,0.0,0.0,41.88,10.19,0.0,0.0,1.19,8.41,55.66,92.29,19.02,35.0,22.03,1720836305,2024/07/13," 02:05",0x00000000
99558,thermo-grid-883f4a344cbe,2024/07/13,05:10,0.0,0.0,41.12,9.33,0.0,0.0,1.49,10.64,55.61,92.29,19.02,35.0,22.04,1720836605,2024/07/13," 02:10",0x00000000
99559,thermo-grid-883f4a344cbe,2024/07/13,05:15,0.0,0.0,39.89,4.89,0.0,0.0,2.18,17.68,55.06,92.29,19.02,34.99,22.04,1720836905,2024/07/13," 02:15",0x00000000
99560,thermo-grid-883f4a344cbe,2024/07/13,05:20,0.0,0.0,41.07,8.49,0.0,0.0,1.88,18.71,55.36,92.28,18.98,35.0,21.98,1720837205,2024/07/13," 02:20",0x00000000
99561,thermo-grid-883f4a344cbe,2024/07/13,05:25,0.0,0.0,42.06,9.7,0.0,0.0,1.47,14.08,55.56,92.29,18.92,34.99,21.9,1720837505,2024/07/13," 02:25",0x00000000
99562,thermo-grid-883f4a344cbe,2024/07/13,05:30,0.0,0.0,41.45,8.39,0.0,0.0,0.61,4.48,55.59,92.29,18.89,35.0,21.86,1720837805,2024/07/13," 02:30",0x00000000
99563,thermo-grid-883f4a344cbe,2024/07/13,05:35,0.0,0.0,39.7,6.04,0.0,0.0,0.46,3.05,55.22,92.3,18.89,35.0,21.87,1720838105,2024/07/13," 02:35",0x00000000
99564,thermo-grid-883f4a344cbe,2024/07/13,05:40,0.0,0.0,40.86,11.23,0.0,0.0,0.31,3.07,55.21,92.29,18.91,35.01,21.9,1720838405,2024/07/13," 02:40",0x00000000
99565,thermo-grid-883f4a344cbe,2024/07/13,05:45,0.0,0.0,41.68,8.55,0.0,0.0,0.4,3.97,55.32,92.3,18.92,35.01,21.9,1720838705,2024/07/13," 02:45",0x00000000
99566,thermo-grid-883f4a344cbe,2024/07/13,05:50,0.0,0.0,43.18,11.12,0.0,0.0,0.5,4.42,55.42,92.31,18.9,35.0,21.89,1720839005,2024/07/13," 02:50",0x00000000
99567,thermo-grid-883f4a344cbe,2024/07/13,05:55,0.0,0.0,42.55,9.68,0.0,0.0,0.56,6.92,55.52,92.3,18.89,35.0,21.87,1720839305,2024/07/13," 02:55",0x00000000
99568,thermo-grid-883f4a344cbe,2024/07/13,06:00,0.0,0.0,43.16,11.55,0.0,0.0,0.47,4.2,55.41,92.32,18.89,35.01,21.88,1720839605,2024/07/13," 03:00",0x00000000
99569,thermo-grid-883f4a344cbe,2024/07/13,06:05,0.0,0.0,43.1,18.97,0.0,0.0,0.67,5.43,55.7,92.33,18.92,35.02,21.92,1720839905,2024/07/13," 03:05",0x00000000
99570,thermo-grid-883f4a344cbe,2024/07/13,06:10,0.0,0.0,43.49,14.77,0.0,0.0,0.64,4.11,55.63,92.34,18.99,35.02,22.01,1720840205,2024/07/13," 03:10",0x00000000
99571,thermo-grid-883f4a344cbe,2024/07/13,06:15,0.0,0.0,44.56,23.03,0.0,0.0,0.56,3.69,55.37,92.36,19.06,35.01,22.09,1720840505,2024/07/13," 03:15",0x00000000
99572,thermo-grid-883f4a344cbe,2024/07/13,06:20,0.05,0.0,45.38,29.37,0.0,0.0,0.51,5.49,55.68,92.38,19.12,35.01,22.14,1720840805,2024/07/13," 03:20",0x00000000
99573,thermo-grid-883f4a344cbe,2024/07/13,06:25,0.03,0.0,44.03,26.43,0.0,0.0,0.49,5.89,55.53,92.39,19.18,35.01,22.19,1720841105,2024/07/13," 03:25",0x00000000
99574,thermo-grid-883f4a344cbe,2024/07/13,06:30,0.03,0.0,45.31,21.67,0.0,0.0,0.66,5.32,55.54,92.38,19.23,35.0,22.24,1720841405,2024/07/13," 03:30",0x00000000
99575,thermo-grid-883f4a344cbe,2024/07/13,06:35,0.0,0.0,45.14,16.34,0.0,0.0,0.57,4.79,55.59,92.37,19.22,35.0,22.24,1720841705,2024/07/13," 03:35",0x00000000
99576,thermo-grid-883f4a344cbe,2024/07/13,06:40,0.0,0.0,45.88,18.74,0.0,0.0,0.62,5.18,55.78,92.37,19.21,35.0,22.23,1720842005,2024/07/13," 03:40",0x00000000
99577,thermo-grid-883f4a344cbe,2024/07/13,06:45,0.0,0.0,44.92,13.27,0.0,0.0,0.42,4.59,55.67,92.38,19.21,35.0,22.21,1720842305,2024/07/13," 03:45",0x00000000
99578,thermo-grid-883f4a344cbe,2024/07/13,06:50,0.0,0.0,43.77,12.32,0.0,0.0,0.56,5.49,55.74,92.39,19.2,34.99,22.21,1720842605,2024/07/13," 03:50",0x00000000
99579,thermo-grid-883f4a344cbe,2024/07/13,06:55,0.0,0.0,41.23,5.72,0.0,0.0,0.36,3.05,55.15,92.42,19.19,35.0,22.19,1720842905,2024/07/13," 03:55",0x00000000
99580,thermo-grid-883f4a344cbe,2024/07/13,07:00,0.0,0.0,43.03,9.72,0.0,0.0,0.4,1.89,55.6,92.43,19.18,35.0,22.17,1720843205,2024/07/13," 04:00",0x00000000
99581,thermo-grid-883f4a344cbe,2024/07/13,07:05,0.0,0.0,44.04,17.58,0.0,0.0,0.74,5.24,55.91,92.44,19.17,35.0,22.16,1720843505,2024/07/13," 04:05",0x00000000
99582,thermo-grid-883f4a344cbe,2024/07/13,07:10,0.0,0.0,43.71,11.13,0.0,0.0,0.65,3.63,55.54,92.42,19.17,34.99,22.17,1720843805,2024/07/13," 04:10",0x00000000
99583,thermo-grid-883f4a344cbe,2024/07/13,07:15,0.0,0.0,47.17,16.06,0.0,0.0,0.72,6.71,55.76,92.42,19.16,35.0,22.18,1720844105,2024/07/13," 04:15",0x00000000
99584,thermo-grid-883f4a344cbe,2024/07/13,07:20,0.0,0.0,43.31,12.4,0.0,0.0,0.59,3.01,55.63,92.43,19.18,34.99,22.18,1720844405,2024/07/13," 04:20",0x00000000
99585,thermo-grid-883f4a344cbe,2024/07/13,07:25,0.0,0.0,41.91,9.5,0.0,0.0,0.48,2.41,55.39,92.41,19.19,34.97,22.18,1720844705,2024/07/13," 04:25",0x00000000
99586,thermo-grid-883f4a344cbe,2024/07/13,07:30,0.0,0.0,41.11,2.78,0.0,0.0,0.38,1.96,55.29,92.4,19.16,34.95,22.13,1720845005,2024/07/13," 04:30",0x00000000
99587,thermo-grid-883f4a344cbe,2024/07/13,07:35,0.0,0.0,41.24,2.5,0.0,0.0,0.33,1.2,55.28,92.41,19.12,34.94,22.05,1720845305,2024/07/13," 04:35",0x00000000
99588,thermo-grid-883f4a344cbe,2024/07/13,07:40,0.0,0.0,44.2,10.94,0.0,0.0,0.44,2.52,55.85,92.43,19.04,34.99,22.0,1720845605,2024/07/13," 04:40",0x00000000
99589,thermo-grid-883f4a344cbe,2024/07/13,07:45,0.0,0.0,46.74,13.6,0.0,0.0,0.57,3.54,55.8,92.44,19.04,35.0,22.02,1720845905,2024/07/13," 04:45",0x00000000
99590,thermo-grid-883f4a344cbe,2024/07/13,07:50,0.0,0.0,49.04,24.66,0.0,0.0,0.67,3.71,56.58,92.44,19.07,35.01,22.06,1720846205,2024/07/13," 04:50",0x00000000
99591,thermo-grid-883f4a344cbe,2024/07/13,07:55,0.0,0.0,46.72,18.81,0.0,0.0,0.67,3.1,56.47,92.45,19.13,35.04,22.13,1720846505,2024/07/13," 04:55",0x00000000
99592,thermo-grid-883f4a344cbe,2024/07/13,08:00,0.02,0.0,46.99,21.19,0.0,0.0,1.07,7.76,56.37,92.43,19.2,35.02,22.21,1720846805,2024/07/13," 05:00",0x00000000
99593,thermo-grid-883f4a344cbe,2024/07/13,08:05,0.15,0.0,49.63,32.19,0.0,0.0,1.12,8.33,56.58,92.44,19.24,35.02,22.25,1720847105,2024/07/13," 05:05",0x00000000
99594,thermo-grid-883f4a344cbe,2024/07/13,08:10,0.0,0.0,47.57,18.34,0.0,0.0,1.22,5.64,56.45,92.43,19.29,35.03,22.3,1720847405,2024/07/13," 05:10",0x00000000
99595,thermo-grid-883f4a344cbe,2024/07/13,08:15,0.04,0.0,44.98,22.3,0.0,0.0,0.85,4.41,56.02,92.44,19.34,35.02,22.35,1720847705,2024/07/13," 05:15",0x00000000
99596,thermo-grid-883f4a344cbe,2024/07/13,08:20,0.01,0.0,44.93,18.05,0.0,0.0,0.65,3.34,56.1,92.45,19.35,35.01,22.34,1720848005,2024/07/13," 05:20",0x00000000
99597,thermo-grid-883f4a344cbe,2024/07/13,08:25,0.09,0.0,42.7,23.2,0.0,0.0,1.38,8.69,55.95,92.44,19.32,34.97,22.3,1720848305,2024/07/13," 05:25",0x00000000
99598,thermo-grid-883f4a344cbe,2024/07/13,08:30,0.0,0.0,45.32,12.29,0.0,0.0,1.9,16.03,56.27,92.42,19.26,34.98,22.22,1720848605,2024/07/13," 05:30",0x00000000
99599,thermo-grid-883f4a344cbe,2024/07/13,08:35,0.0,0.0,45.98,13.11,0.0,0.0,1.73,13.04,56.53,92.41,19.19,34.98,22.16,1720848905,2024/07/13," 05:35",0x00000000
99600,thermo-grid-883f4a344cbe,2024/07/13,08:40,0.01,0.0,46.97,16.98,0.0,0.0,1.22,7.11,56.6,92.41,19.16,34.99,22.13,1720849205,2024/07/13," 05:40",0x00000000
99601,thermo-grid-883f4a344cbe,2024/07/13,08:45,0.02,0.0,47.61,18.77,0.0,0.0,1.21,6.35,56.88,92.43,19.15,35.02,22.13,1720849505,2024/07/13," 05:45",0x00000000
99602,thermo-grid-883f4a344cbe,2024/07/13,08:50,0.0,0.0,46.08,15.7,0.0,0.0,1.03,6.5,56.81,92.47,19.16,35.01,22.15,1720849805,2024/07/13," 05:50",0x00000000
99603,thermo-grid-883f4a344cbe,2024/07/13,08:55,0.02,0.0,47.87,24.31,0.0,0.0,1.34,4.98,57.25,92.5,19.15,35.02,22.14,1720850105,2024/07/13," 05:55",0x00000000
99604,thermo-grid-883f4a344cbe,2024/07/13,09:00,0.05,0.0,48.83,26.98,0.0,0.0,1.38,8.71,57.8,92.52,19.13,35.02,22.11,1720850405,2024/07/13," 06:00",0x00000000
99605,thermo-grid-883f4a344cbe,2024/07/13,09:05,0.09,0.0,49.57,29.06,0.0,0.0,1.39,5.46,58.07,92.53,19.09,35.02,22.09,1720850705,2024/07/13," 06:05",0x00000000
99606,thermo-grid-883f4a344cbe,2024/07/13,09:10,0.1,0.0,48.53,25.34,0.0,0.0,1.11,5.3,58.2,92.54,19.06,35.02,22.06,1720851005,2024/07/13," 06:10",0x00000000
99607,thermo-grid-883f4a344cbe,2024/07/13,09:15,0.0,0.0,46.56,19.05,0.0,0.0,1.07,1.84,57.76,92.48,19.0,34.99,22.0,1720851305,2024/07/13," 06:15",0x00000000
99608,thermo-grid-883f4a344cbe,2024/07/13,09:20,0.0,0.0,50.13,21.81,0.0,0.0,1.23,3.2,58.29,92.47,18.91,34.98,21.89,1720851605,2024/07/13," 06:20",0x00000000
99609,thermo-grid-883f4a344cbe,2024/07/13,09:25,0.0,0.0,51.72,26.48,0.0,0.0,1.35,5.09,58.75,92.46,18.87,34.98,21.84,1720851905,2024/07/13," 06:25",0x00000000
99610,thermo-grid-883f4a344cbe,2024/07/13,09:30,0.05,0.0,51.7,36.28,0.0,0.0,2.16,14.69,59.15,92.48,18.86,35.0,21.82,1720852205,2024/07/13," 06:30",0x00000000
99611,thermo-grid-883f4a344cbe,2024/07/13,09:35,0.0,0.0,51.67,29.2,0.0,0.0,1.62,10.11,59.25,92.49,18.88,35.01,21.86,1720852505,2024/07/13," 06:35",0x00000000
99612,thermo-grid-883f4a344cbe,2024/07/13,09:40,0.01,0.0,46.92,21.59,0.0,0.0,0.85,1.69,58.62,92.49,18.96,35.02,21.95,1720852805,2024/07/13," 06:40",0x00000000
99613,thermo-grid-883f4a344cbe,2024/07/13,09:45,0.02,0.0,52.53,29.08,0.0,0.0,0.71,1.4,58.98,92.49,19.06,35.02,22.08,1720853105,2024/07/13," 06:45",0x00000000
99614,thermo-grid-883f4a344cbe,2024/07/13,09:50,0.1,0.0,50.19,29.21,0.0,0.0,1.03,3.78,59.1,92.51,19.23,35.04,22.24,1720853405,2024/07/13," 06:50",0x00000000
99615,thermo-grid-883f4a344cbe,2024/07/13,09:55,0.14,0.0,47.51,28.59,0.0,0.0,1.33,5.68,58.72,92.52,19.38,35.04,22.41,1720853705,2024/07/13," 06:55",0x00000000
99616,thermo-grid-883f4a344cbe,2024/07/13,10:00,0.06,0.0,47.28,25.35,0.0,0.0,1.15,4.61,58.24,92.53,19.54,35.04,22.58,1720854005,2024/07/13," 07:00",0x00000000
99617,thermo-grid-883f4a344cbe,2024/07/13,10:05,0.12,0.0,48.08,29.54,0.0,0.0,1.19,5.44,58.18,92.56,19.65,35.04,22.7,1720854305,2024/07/13," 07:05",0x00000000
99618,thermo-grid-883f4a344cbe,2024/07/13,10:10,0.36,0.0,48.17,49.39,0.0,0.0,0.98,3.02,58.02,92.59,19.74,35.04,22.81,1720854605,2024/07/13," 07:10",0x00000000
99619,thermo-grid-883f4a344cbe,2024/07/13,10:15,0.05,0.0,45.84,25.94,0.0,0.0,1.41,8.37,57.28,92.58,19.83,35.03,22.91,1720854905,2024/07/13," 07:15",0x00000000
99620,thermo-grid-883f4a344cbe,2024/07/13,10:20,0.07,0.0,46.75,26.01,0.0,0.0,1.55,8.71,57.55,92.59,19.9,35.03,22.96,1720855205,2024/07/13," 07:20",0x00000000
99621,thermo-grid-883f4a344cbe,2024/07/13,10:25,0.09,0.0,48.0,29.58,0.0,0.0,2.1,13.42,57.47,92.59,19.96,35.02,23.03,1720855505,2024/07/13," 07:25",0x00000000
99622,thermo-grid-883f4a344cbe,2024/07/13,10:30,0.02,0.0,43.15,17.54,0.0,0.0,1.92,13.37,56.97,92.59,20.03,35.03,23.11,1720855805,2024/07/13," 07:30",0x00000000
99623,thermo-grid-883f4a344cbe,2024/07/13,10:35,0.03,0.0,40.81,10.93,0.0,0.0,0.9,7.34,56.28,92.55,20.1,35.01,23.19,1720856105,2024/07/13," 07:35",0x00000000
99624,thermo-grid-883f4a344cbe,2024/07/13,10:40,0.03,0.0,41.02,12.13,0.0,0.0,0.53,2.44,56.36,92.55,20.15,35.02,23.25,1720856405,2024/07/13," 07:40",0x00000000
99625,thermo-grid-883f4a344cbe,2024/07/13,10:45,0.0,0.0,40.67,10.68,0.0,0.0,1.12,5.15,55.9,92.55,20.2,35.03,23.3,1720856705,2024/07/13," 07:45",0x00000000
99626,thermo-grid-883f4a344cbe,2024/07/13,10:50,0.0,0.0,41.3,10.54,0.0,0.0,3.22,14.96,55.76,92.54,20.24,35.02,23.32,1720857005,2024/07/13," 07:50",0x00000000
99627,thermo-grid-883f4a344cbe,2024/07/13,10:55,0.0,0.0,39.82,5.76,0.0,0.0,3.37,13.5,55.48,92.55,20.23,35.02,23.3,1720857305,2024/07/13," 07:55",0x00000000
99628,thermo-grid-883f4a344cbe,2024/07/13,11:00,0.0,0.0,42.39,11.06,0.0,0.0,3.08,11.9,55.59,92.57,20.22,35.02,23.27,1720857605,2024/07/13," 08:00",0x00000000
99629,thermo-grid-883f4a344cbe,2024/07/13,11:05,0.1,0.0,46.42,22.77,0.0,0.0,2.34,9.67,56.28,92.61,20.21,35.01,23.26,1720857905,2024/07/13," 08:05",0x00000000
99630,thermo-grid-883f4a344cbe,2024/07/13,11:10,0.06,0.0,45.03,20.11,0.0,0.0,1.55,5.31,56.54,92.58,20.14,35.0,23.19,1720858205,2024/07/13," 08:10",0x00000000
99631,thermo-grid-883f4a344cbe,2024/07/13,11:15,0.0,0.0,46.59,18.02,0.0,0.0,0.87,2.81,57.03,92.59,20.03,35.0,23.07,1720858505,2024/07/13," 08:15",0x00000000
99632,thermo-grid-883f4a344cbe,2024/07/13,11:20,0.17,0.0,49.28,23.92,0.0,0.0,0.72,2.38,57.65,92.6,19.93,34.99,22.95,1720858805,2024/07/13," 08:20",0x00000000
